recipe_external_id,ingredient_name_norm,quantity,unit_code,base_quantity,note
wezbeu4-C2s,홍고추,1,piece,1,
wezbeu4-C2s,간 마늘,1,,,
wM9hbmwCpdc,우유 팩,1,,,
wM9hbmwCpdc,베이컨 장,4,,,
wM9hbmwCpdc,양파 약,,piece,,
wM9hbmwCpdc,식용유,1,tbsp,15,
wM9hbmwCpdc,슬라이스 체다치즈 장,2,,,
wM9hbmwCpdc,후추가루,,,,약간
2T7BfP1sx9g,인분 양,3,,,
2T7BfP1sx9g,돼지고기 후지,500,g,500,
2T7BfP1sx9g,갈아만든 배 약,1,,,
2T7BfP1sx9g,대파 약,1,,,
2T7BfP1sx9g,진간장 와,2,,,
2T7BfP1sx9g,맛술 와,2,,,
2T7BfP1sx9g,황설탕 과,1,,,
2T7BfP1sx9g,간 마늘,1,tbsp,15,
2T7BfP1sx9g,참기름 과,1,,,
2T7BfP1sx9g,노두유 약,1,tbsp,15,
2T7BfP1sx9g,간 생강,,,,약간
2T7BfP1sx9g,후추가루,,,,약간
JBgLd7TqB7U,약  분량,24,piece,24,
JBgLd7TqB7U,신 김치,2,cup,400,
JBgLd7TqB7U,간 돼지고기,1,cup,200,
JBgLd7TqB7U,불린당면,2,cup,400,
JBgLd7TqB7U,부추,1,cup,200,
JBgLd7TqB7U,대파,1,cup,200,
JBgLd7TqB7U,껍질 있는 들깨가루,,cup,,
JBgLd7TqB7U,간 마늘,1,tbsp,15,
JBgLd7TqB7U,굵은 고춧가루,2,tbsp,30,
JBgLd7TqB7U,굴소스,1,tbsp,15,
JBgLd7TqB7U,참기름,2,tbsp,30,
JBgLd7TqB7U,황설탕,1,tbsp,15,
JBgLd7TqB7U,진간장,1,tbsp,15,
JBgLd7TqB7U,만두피 장,24,,,
aGpsvAb8GyY,명절 앞둔 지금,,,,
SBKRrJRCFu8,인분 기준,4,,,
SBKRrJRCFu8,갈비탕,,,,
SBKRrJRCFu8,소갈비,900,g,900,
SBKRrJRCFu8,무 약,1,,,
SBKRrJRCFu8,대파 대,1,,,
SBKRrJRCFu8,국간장 약,1,,,
SBKRrJRCFu8,간 마늘,1,tbsp,15,
SBKRrJRCFu8,다시마 약조각,1,,,
SBKRrJRCFu8,꽃소금,,,,적당량
SBKRrJRCFu8,갈비탕 고명,,,,
SBKRrJRCFu8,건당면,80,g,80,
SBKRrJRCFu8,대파,,,,적당량
SBKRrJRCFu8,후춧가루,,,,약간
Bt0PPGfItZw,물 약,1,,,
Bt0PPGfItZw,소고기 불고기용 약,1,,,
Bt0PPGfItZw,양파 약,1,,,
Bt0PPGfItZw,청피망 약,1,,,
Bt0PPGfItZw,당근,1,,,
Bt0PPGfItZw,표고버섯 과,1,,,
Bt0PPGfItZw,대파 대,,,,
Bt0PPGfItZw,진간장 와,2,,,
Bt0PPGfItZw,황설탕,2,tbsp,30,
Bt0PPGfItZw,간 마늘,,tbsp,,
Bt0PPGfItZw,참기름,1,tbsp,15,
Bt0PPGfItZw,후춧가루,,,,약간
Bt0PPGfItZw,통깨,,,,약간
rqbhm9hpvp8,모차렐라 치즈,1,cup,200,
rqbhm9hpvp8,대파 약,1,,,
rqbhm9hpvp8,식용유,2,tbsp,30,
rqbhm9hpvp8,라면,1,piece,1,
rqbhm9hpvp8,슬라이스 체다치즈 장,1,,,
mo8ogr40m4o,얇은 사각어묵 장,6,,,
mo8ogr40m4o,감자,1,piece,1,
mo8ogr40m4o,물 약,2,,,
mo8ogr40m4o,양파,1,,,
mo8ogr40m4o,봉어묵,6,piece,6,
mo8ogr40m4o,대파,1,,,
mo8ogr40m4o,진간장,5,tbsp,75,
mo8ogr40m4o,청양고추,2,piece,2,
mo8ogr40m4o,간 마늘,1,tbsp,15,
mo8ogr40m4o,식용유,2,tbsp,30,
mo8ogr40m4o,참기름,2,tbsp,30,
mo8ogr40m4o,황설탕,1,tbsp,15,
mo8ogr40m4o,고운 고춧가루 과,1,,,
mo8ogr40m4o,통깨,,,,약간
_m_HiEJukX4,파 채,4,cup,800,
_m_HiEJukX4,양배추 약,2,cup,400,
_m_HiEJukX4,식초 와,4,,,
_m_HiEJukX4,고추장 약 과,1,,,
_m_HiEJukX4,굵은 고춧가루,3,tbsp,45,
_m_HiEJukX4,간 마늘 과,1,,,
_m_HiEJukX4,황설탕 과,1,,,
_m_HiEJukX4,참기름,2,tbsp,30,
_m_HiEJukX4,통깨 약,2,tbsp,30,
X8VEvBHHOjQ,달걀물,,,,
X8VEvBHHOjQ,우유,1,,,
X8VEvBHHOjQ,달걀,1,piece,1,
X8VEvBHHOjQ,맛소금,,,,약간
X8VEvBHHOjQ,샌드위치,,,,
X8VEvBHHOjQ,식빵 장,3,,,
X8VEvBHHOjQ,체다치즈슬라이스 장,4,,,
X8VEvBHHOjQ,딸기잼,3,tbsp,45,
X8VEvBHHOjQ,슬라이스햄 장,4,,,
X8VEvBHHOjQ,식용유,3,tbsp,45,
gJDxWPoMHgo,소스,,,,
gJDxWPoMHgo,황설탕 약 과,1,,,
gJDxWPoMHgo,식초 약 와,2,,,
gJDxWPoMHgo,진간장 약,1,tbsp,15,
gJDxWPoMHgo,멸치액젓 약 과,1,,,
gJDxWPoMHgo,팟타이,,,,
gJDxWPoMHgo,숙주 약 과,1,,,
gJDxWPoMHgo,양파 약,1,,,
gJDxWPoMHgo,식용유,1,,,
gJDxWPoMHgo,부추 약,1,cup,200,
gJDxWPoMHgo,칵테일 새우 마리,8,,,
gJDxWPoMHgo,건 새우,2,,,
gJDxWPoMHgo,통마늘,4,piece,4,
gJDxWPoMHgo,땅콩 분태 약,1,,,
gJDxWPoMHgo,청양고추,1,piece,1,
gJDxWPoMHgo,홍고추,1,piece,1,
gJDxWPoMHgo,달걀,2,piece,2,
8uwmFQH614M,부대찌,,piece,,
8uwmFQH614M,통조림햄 캔,1,,,
8uwmFQH614M,대파 과,1,,,
8uwmFQH614M,소시지,2,piece,2,
8uwmFQH614M,양파,1,,,
8uwmFQH614M,신김치 약,1,,,
8uwmFQH614M,베이크드빈스 과,1,,,
8uwmFQH614M,체다슬라이스치즈 장,1,,,
8uwmFQH614M,양념장,,,,
8uwmFQH614M,간마늘,1,tbsp,15,
8uwmFQH614M,굵은 고춧가루,2,tbsp,30,
8uwmFQH614M,고추장 약,1,,,
8uwmFQH614M,된장 약,1,,,
8uwmFQH614M,국간장 약,1,tbsp,15,
8uwmFQH614M,후춧가루,,,,약간
8uwmFQH614M,추가재료,,,,
8uwmFQH614M,라면,1,piece,1,
8uwmFQH614M,정수물,1,cup,200,
Gq9S0dJ3wHg,육수,,,,
Gq9S0dJ3wHg,물 약,6,cup,1200,
Gq9S0dJ3wHg,애호박,1,,,
Gq9S0dJ3wHg,양파,1,,,
Gq9S0dJ3wHg,표고버섯,2,piece,2,
Gq9S0dJ3wHg,당근,1,,,
Gq9S0dJ3wHg,국간장 약,1,,,
Gq9S0dJ3wHg,꽃소금,1,,,
Gq9S0dJ3wHg,달걀,1,piece,1,
Gq9S0dJ3wHg,양념간장,,,,
Gq9S0dJ3wHg,진간장 약,1,,,
Gq9S0dJ3wHg,대파,1,,,
Gq9S0dJ3wHg,청양고추,2,piece,2,
Gq9S0dJ3wHg,간 마늘,1,,,
Gq9S0dJ3wHg,굵은 고춧가루,1,tbsp,15,
Gq9S0dJ3wHg,참기름,1,tbsp,15,
Gq9S0dJ3wHg,깨소금,1,tbsp,15,
Gq9S0dJ3wHg,황설탕,1,,,
Gq9S0dJ3wHg,인분 세팅,1,,,
Gq9S0dJ3wHg,물 약 와,5,,,
Gq9S0dJ3wHg,건소면,100,g,100,
Gq9S0dJ3wHg,육수,1,,,
Gq9S0dJ3wHg,양념간장 기호에 따라,,,,
Gq9S0dJ3wHg,후춧가루,,,,약간
mjLPNh11_xs,튜나샐러드,,,,
mjLPNh11_xs,통조림참치 캔,1,,,
mjLPNh11_xs,양파 약,1,,,
mjLPNh11_xs,마요네즈,2,tbsp,30,
mjLPNh11_xs,치킨무,8,piece,8,
mjLPNh11_xs,황설탕,1,,,
mjLPNh11_xs,꽃소금,,,,약간
mjLPNh11_xs,후춧가루,,,,약간
mjLPNh11_xs,튜나멜트토스트,,,,
mjLPNh11_xs,버터 약 와,2,,,
mjLPNh11_xs,식빵 장,2,,,
mjLPNh11_xs,슬라이스체다치즈 장,4,,,
mjLPNh11_xs,튜나샐러드,1,,,
UlsvKb-Bafs,만능겉절이양념,,,,
UlsvKb-Bafs,멸치액젓 약,1,,,
UlsvKb-Bafs,대파,1,,,
UlsvKb-Bafs,굵은 고춧가루,1,,,
UlsvKb-Bafs,황설탕,2,tbsp,30,
UlsvKb-Bafs,간마늘,1,tbsp,15,
UlsvKb-Bafs,깨소금,2,tbsp,30,
UlsvKb-Bafs,봄나물겉절이,,,,
UlsvKb-Bafs,봄동,,,,
UlsvKb-Bafs,미나리,,,,
UlsvKb-Bafs,참나물,,,,
UlsvKb-Bafs,만능겉절이양념,,,,적당량
UlsvKb-Bafs,참기름,,,,약간
ulXcb04zLiI,마요네즈,,,,
ulXcb04zLiI,달걀노른자 약,2,piece,2,
ulXcb04zLiI,식용유,1,,,
ulXcb04zLiI,레몬즙,1,tbsp,15,
ulXcb04zLiI,꽃소금,,,,약간
ulXcb04zLiI,황설탕,,,,약간
ulXcb04zLiI,후춧가루,,,,약간
ulXcb04zLiI,과일샐러드,,,,
ulXcb04zLiI,각종 과일,,,,적당량
ulXcb04zLiI,마요네즈,,,,적당량
ulXcb04zLiI,땅콩,,,,약간
ulXcb04zLiI,레몬즙,,,,약간
LTVxirHWvh8,뒷다리살카레,,,,
LTVxirHWvh8,돼지고기뒷다리살,300,g,300,
LTVxirHWvh8,양파,2,piece,2,
LTVxirHWvh8,카레가루 봉지,1,,,
LTVxirHWvh8,당근 약,1,,,
LTVxirHWvh8,케첩,2,tbsp,30,
LTVxirHWvh8,식용유 약,1,,,
LTVxirHWvh8,진간장,2,tbsp,30,
LTVxirHWvh8,버터 약,2,tbsp,30,
LTVxirHWvh8,인분세팅,1,,,
LTVxirHWvh8,밥 공기,1,,,
LTVxirHWvh8,뒷다리살카레,,,,적당량
5UVURwno_jA,새우튀김,,,,
5UVURwno_jA,식용유,,,,
5UVURwno_jA,새우,200,g,200,
5UVURwno_jA,튀김가루,1,cup,200,
5UVURwno_jA,크림소스,,,,
5UVURwno_jA,마요네즈,4,tbsp,60,
5UVURwno_jA,황설탕,2,tbsp,30,
5UVURwno_jA,식초,1,tbsp,15,
5UVURwno_jA,레몬즙,,,,약간
5UVURwno_jA,세팅,,,,
5UVURwno_jA,크림새우 전량,,,,
5UVURwno_jA,양상추,,,,약간
4QwUVgVoMSE,는 알리오 올리오와 비슷하고,,,,
4QwUVgVoMSE,느끼해지려고 할 때,,,,약간
4QwUVgVoMSE,아셨쥬,,,,
4QwUVgVoMSE,올리브유,1,,,
4QwUVgVoMSE,통마늘,10,piece,10,
4QwUVgVoMSE,건새우,1,,,
4QwUVgVoMSE,황설탕,1,,,
4QwUVgVoMSE,꽃소금,,,,약간
4QwUVgVoMSE,대파,1,,,
6hLnQ5c03L8,양념장,,,,
6hLnQ5c03L8,된장 와,4,,,
6hLnQ5c03L8,고추장,1,tbsp,15,
6hLnQ5c03L8,굵은 고춧가루,3,tbsp,45,
6hLnQ5c03L8,간마늘 와,2,,,
6hLnQ5c03L8,MSG 약,1,,,
6hLnQ5c03L8,감자탕,,,,
6hLnQ5c03L8,물 약,17,cup,3400,
6hLnQ5c03L8,돼지고기 뒷다리살,600,g,600,
6hLnQ5c03L8,감자,2,piece,2,
6hLnQ5c03L8,대파,3,piece,3,
6hLnQ5c03L8,양파,1,,,
6hLnQ5c03L8,깻잎 장,20,,,
6hLnQ5c03L8,들깻가루 약,4,tbsp,60,
6hLnQ5c03L8,청양고추,3,piece,3,
6hLnQ5c03L8,후춧가루,,,,약간
6hLnQ5c03L8,겨자소스 비율,,,,
6hLnQ5c03L8,물  식초  황설탕,1,,,
6hLnQ5c03L8,연겨자 개인 취향에 맞게,,,,
6hLnQ5c03L8,감자탕 만드는 법,,,,
6hLnQ5c03L8,고기를 충분히 삶아준 뒤,7,,,
6hLnQ5c03L8,굵은 고춧가루,8,,,
6hLnQ5c03L8,고추장,,,,
6hLnQ5c03L8,간 마늘,,,,
6hLnQ5c03L8,들깻가루,,,,
6hLnQ5c03L8,양파,9,,,
6hLnQ5c03L8,청양고추,,,,
6hLnQ5c03L8,겨자소스 만드는 법,,,,
6hLnQ5c03L8,소스 볼에 진간장,1,,,
6hLnQ5c03L8,식초,,,,
6hLnQ5c03L8,황설탕,,,,
M_69x0-_GkE,완전 쉬운 방법,,,,
4LoyQQq2pgA,소스,,,,
4LoyQQq2pgA,땅콩버터 과,3,,,
4LoyQQq2pgA,식초 약,1,,,
4LoyQQq2pgA,황설탕 와,2,,,
4LoyQQq2pgA,진간장 과,1,,,
4LoyQQq2pgA,통깨,2,tbsp,30,
4LoyQQq2pgA,그릇 세팅,1,,,
4LoyQQq2pgA,소스,1,,,
4LoyQQq2pgA,오이 약,1,,,
4LoyQQq2pgA,라면사리,1,piece,1,
4LoyQQq2pgA,고추기름 약,1,,,
4LoyQQq2pgA,간 마늘 약,1,,,
4LoyQQq2pgA,참기름,1,,,
4LoyQQq2pgA,통깨,,,,약간
SYaYH8bh4QY,라면,1,piece,1,
SYaYH8bh4QY,물 약,3,cup,600,
SYaYH8bh4QY,신김치 약,3,,,
SYaYH8bh4QY,굵은 고춧가루 약,1,,,
SYaYH8bh4QY,통깨,1,tbsp,15,
SYaYH8bh4QY,참기름 약,1,tbsp,15,
SYaYH8bh4QY,대파 약,1,,,
SYaYH8bh4QY,청양고추,1,piece,1,
M_G9MGGQdbs,양념장,,,,
M_G9MGGQdbs,고추장,1,,,
M_G9MGGQdbs,황설탕,1,,,
M_G9MGGQdbs,굵은 고춧가루,1,,,
M_G9MGGQdbs,맛술,1,,,
M_G9MGGQdbs,진간장,1,,,
M_G9MGGQdbs,간 마늘,1,,,
M_G9MGGQdbs,전분물,,,,
M_G9MGGQdbs,감자전분,1,,,
M_G9MGGQdbs,콩나물찜,,,,
M_G9MGGQdbs,콩나물,500,g,500,
M_G9MGGQdbs,떡국떡,1,cup,200,
M_G9MGGQdbs,대파 약 대,1,,,
M_G9MGGQdbs,양파 약,1,,,
M_G9MGGQdbs,사각어묵 장,1,,,
M_G9MGGQdbs,청양고추,2,piece,2,
M_G9MGGQdbs,참기름,1,tbsp,15,
M_G9MGGQdbs,후춧가루,,,,약간
M_G9MGGQdbs,통깨,,,,약간
IgTaHfnAbic,진미채전,,,,
IgTaHfnAbic,진미채 약,2,cup,400,
IgTaHfnAbic,부침가루,2,cup,400,
IgTaHfnAbic,청양고추,2,piece,2,
IgTaHfnAbic,식용유,,,,적당량
IgTaHfnAbic,양념장,,,,
IgTaHfnAbic,진간장,1,tbsp,15,
IgTaHfnAbic,식초,2,tbsp,30,
037o6vxm0es,돈가스,,,,
037o6vxm0es,돼지고기 등심 장,1,,,
037o6vxm0es,꽃소금,,,,약간
037o6vxm0es,후춧가루,,,,약간
037o6vxm0es,밀가루,,,,적당량
037o6vxm0es,달걀,2,piece,2,
037o6vxm0es,빵가루,,,,적당량
037o6vxm0es,튀김용 식용유,,,,적당량
037o6vxm0es,튀김가루,1,,,
037o6vxm0es,달걀,1,piece,1,
037o6vxm0es,돈가스 소스,,,,
037o6vxm0es,물 과,1,,,
037o6vxm0es,식용유,6,tbsp,90,
037o6vxm0es,케첩 약,1,,,
037o6vxm0es,황설탕,3,tbsp,45,
037o6vxm0es,진간장,3,tbsp,45,
037o6vxm0es,밀가루,2,tbsp,30,
037o6vxm0es,식초 약 과,1,,,
037o6vxm0es,접시 세팅 재료,1,,,
037o6vxm0es,양배추 채,,,,한줌
037o6vxm0es,마요네즈,,,,약간
037o6vxm0es,우스터소스,,,,약간
037o6vxm0es,단무지,,,,약간
037o6vxm0es,방울토마토,,,,약간
FbApByZGCXg,양념장,,,,
FbApByZGCXg,고추장 와,2,,,
FbApByZGCXg,황설탕,2,tbsp,30,
FbApByZGCXg,양조 식초 과,3,,,
FbApByZGCXg,간 마늘,1,,,
FbApByZGCXg,진간장,1,,,
FbApByZGCXg,참기름 약,1,,,
FbApByZGCXg,고운 고춧가루,1,,,
FbApByZGCXg,쫄면,,,,
FbApByZGCXg,물 약,6,cup,1200,
FbApByZGCXg,쫄면사리,1,piece,1,
FbApByZGCXg,양념장 전량,,,,
FbApByZGCXg,통깨,,,,약간
FbApByZGCXg,삶은 콩나물,,,,약간
FbApByZGCXg,불린미역,,,,약간
FbApByZGCXg,양배추 채,,,,약간
FbApByZGCXg,상추 채,,,,약간
FbApByZGCXg,당근 채,,,,약간
FbApByZGCXg,삶은달걀,1,,,
XtFqi5J2KqI,새우젓 페스토,,,,
XtFqi5J2KqI,식용유,1,,,
XtFqi5J2KqI,건새우,1,,,
XtFqi5J2KqI,새우젓,1,,,
XtFqi5J2KqI,새우젓 파스타,,,,
XtFqi5J2KqI,스파게티 면,100,g,100,
XtFqi5J2KqI,올리브오일,1,,,
XtFqi5J2KqI,통마늘,9,piece,9,
XtFqi5J2KqI,페퍼론치노,5,piece,5,
XtFqi5J2KqI,새우젓 페스토,2,tbsp,30,
XtFqi5J2KqI,면수,1,,,
EUdt9GjWj5c,간장버전,,,,
EUdt9GjWj5c,중멸치 약,1,cup,200,
EUdt9GjWj5c,청양고추,1,piece,1,
EUdt9GjWj5c,물엿,2,tbsp,30,
EUdt9GjWj5c,식용유,3,tbsp,45,
EUdt9GjWj5c,진간장,1,tbsp,15,
EUdt9GjWj5c,참기름,1,tbsp,15,
EUdt9GjWj5c,황설탕,1,,,
EUdt9GjWj5c,통깨,,,,약간
EUdt9GjWj5c,고추장버전,,,,
EUdt9GjWj5c,고추장,1,tbsp,15,
EUdt9GjWj5c,고운 고춧가루,1,,,
kMksKRBOpiA,고추장 약,1,,,
kMksKRBOpiA,토마토소스 약,3,,,
kMksKRBOpiA,간 마늘,1,tbsp,15,
kMksKRBOpiA,굵은 고춧가루 과,1,,,
kMksKRBOpiA,순대,320,g,320,
kMksKRBOpiA,모짜렐라치즈 봉지,2,,,
kMksKRBOpiA,깻잎 장,5,,,
kMksKRBOpiA,청양고추,2,piece,2,
kMksKRBOpiA,대파,1,,,
LwHQ_LE4b9I,진비빔면,1,piece,1,
LwHQ_LE4b9I,대파 약,1,,,
LwHQ_LE4b9I,달걀,1,piece,1,
LwHQ_LE4b9I,식용유,4,tbsp,60,
LwHQ_LE4b9I,멸치액젓,1,,,
CS2s_N37qjM,대패삼겹살,200,g,200,
CS2s_N37qjM,무 약,2,cup,400,
CS2s_N37qjM,재래식된장,3,tbsp,45,
CS2s_N37qjM,고추장,1,tbsp,15,
CS2s_N37qjM,물 약 과,3,,,
CS2s_N37qjM,황설탕,1,,,
CS2s_N37qjM,간 마늘,1,tbsp,15,
CS2s_N37qjM,대파 약,1,,,
CS2s_N37qjM,청양고추,3,piece,3,
CS2s_N37qjM,홍고추,1,piece,1,
NtsoIQQXGsA,양파,3,,,
NtsoIQQXGsA,대파 약,1,,,
NtsoIQQXGsA,식용유 약,1,,,
NtsoIQQXGsA,간 마늘 약 과,1,,,
NtsoIQQXGsA,다진소고기,1,,,
NtsoIQQXGsA,진간장 과,1,,,
NtsoIQQXGsA,황설탕 약,3,tbsp,45,
NtsoIQQXGsA,고추장,1,cup,200,
NtsoIQQXGsA,냉비빔라면,,,,
NtsoIQQXGsA,라면사리,1,piece,1,
NtsoIQQXGsA,간깨,1,,,
NtsoIQQXGsA,식초,1,tbsp,15,
qVtqpAfJNb4,라면,1,piece,1,
qVtqpAfJNb4,물 과,3,,,
qVtqpAfJNb4,얇은 사각어묵 장,2,,,
qVtqpAfJNb4,청양고추,2,piece,2,
qVtqpAfJNb4,콩나물 약 과,1,,,
qVtqpAfJNb4,대파 약,1,,,
qVtqpAfJNb4,국간장,1,tbsp,15,
qVtqpAfJNb4,마라소스 약,2,tbsp,30,
MCYhvB4q4r4,칼국수면,,,,
MCYhvB4q4r4,소고기 약,2,,,
MCYhvB4q4r4,감자 약,1,,,
MCYhvB4q4r4,양파 약,1,,,
MCYhvB4q4r4,표고버섯,1,,,
MCYhvB4q4r4,애호박,1,,,
MCYhvB4q4r4,대파,1,,,
MCYhvB4q4r4,청양고추,1,piece,1,
MCYhvB4q4r4,참기름,2,tbsp,30,
MCYhvB4q4r4,물 약 과,3,,,
MCYhvB4q4r4,간 마늘,1,,,
MCYhvB4q4r4,국간장,1,tbsp,15,
MCYhvB4q4r4,멸치액젓,1,tbsp,15,
MCYhvB4q4r4,후춧가루,,,,약간
tRf3oA4J1ok,밥 밑간하기,,,,
tRf3oA4J1ok,식초 약,1,,,
tRf3oA4J1ok,황설탕 약,1,,,
tRf3oA4J1ok,꽃소금,1,,,
tRf3oA4J1ok,게살버전,,,,
tRf3oA4J1ok,밑간 한 밥,450,g,450,
tRf3oA4J1ok,게살,6,piece,6,
tRf3oA4J1ok,마요네즈 약 와,4,,,
tRf3oA4J1ok,양파,1,,,
tRf3oA4J1ok,단무지 장,2,,,
tRf3oA4J1ok,황설탕,1,,,
tRf3oA4J1ok,김밥김 장,2,,,
tRf3oA4J1ok,달걀지단 줄,4,,,
tRf3oA4J1ok,오이 줄,2,,,
tRf3oA4J1ok,날치알,,,,약간
tRf3oA4J1ok,참치버전,,,,
tRf3oA4J1ok,통조림참치 캔,1,,,
tRf3oA4J1ok,고운 고춧가루,1,tbsp,15,
tRf3oA4J1ok,깻잎 장,4,,,
tRf3oA4J1ok,오이채,,,,약간
RH73tQvg33g,감자,2,,,
RH73tQvg33g,표고버섯,1,piece,1,
RH73tQvg33g,양파 약,1,,,
RH73tQvg33g,물 과,3,,,
RH73tQvg33g,칼국수면,,,,
RH73tQvg33g,간 마늘,1,,,
RH73tQvg33g,멸치액젓 약 과,1,,,
RH73tQvg33g,꽃소금,,,,약간
RH73tQvg33g,들깻가루 약,5,tbsp,75,
RH73tQvg33g,들기름,1,tbsp,15,
1Lc70M38LTk,토마토 과,1,,,
1Lc70M38LTk,감자 약,1,,,
1Lc70M38LTk,셀러리 약,1,,,
1Lc70M38LTk,양파,1,,,
1Lc70M38LTk,식용유 약,6,tbsp,90,
1Lc70M38LTk,돼지고기 뒷다리살,200,g,200,
1Lc70M38LTk,물 약,4,cup,800,
1Lc70M38LTk,토마토 주스 약,2,,,
1Lc70M38LTk,진간장 약 과,1,,,
1Lc70M38LTk,케첩 과,1,,,
1Lc70M38LTk,식초 약,1,tbsp,15,
1Lc70M38LTk,맛소금 약,1,,,
1Lc70M38LTk,버터,,,,약간
1Lc70M38LTk,후춧가루,,,,약간
1Lc70M38LTk,파슬리,,,,약간
1hZU9_OLcDU,셀러리,250,g,250,
1hZU9_OLcDU,돼지고기 뒷다리살,150,g,150,
1hZU9_OLcDU,대파 약,1,,,
1hZU9_OLcDU,식용유,6,tbsp,90,
1hZU9_OLcDU,간 마늘 약,2,tbsp,30,
1hZU9_OLcDU,진간장 약 과,1,,,
1hZU9_OLcDU,굴소스 약,1,tbsp,15,
C_PYoYG1fWY,깻잎 장,30,,,
C_PYoYG1fWY,대파 약,1,,,
C_PYoYG1fWY,홍고추,1,piece,1,
C_PYoYG1fWY,청양고추,2,piece,2,
C_PYoYG1fWY,양파,1,,,
C_PYoYG1fWY,당근,1,,,
C_PYoYG1fWY,황설탕 약,2,tbsp,30,
C_PYoYG1fWY,간 마늘 약,2,,,
C_PYoYG1fWY,진간장,4,tbsp,60,
C_PYoYG1fWY,멸치액젓 약,3,tbsp,45,
C_PYoYG1fWY,정수물 약,1,,,
C_PYoYG1fWY,굵은 고춧가루 약,3,tbsp,45,
C_PYoYG1fWY,간 깨 약 과,1,,,
oUvPWwmvoPM,양념장,,,,
oUvPWwmvoPM,진간장 약,4,tbsp,60,
oUvPWwmvoPM,간 마늘 약,2,tbsp,30,
oUvPWwmvoPM,굵은 고춧가루 과,3,,,
oUvPWwmvoPM,황설탕 과,1,,,
oUvPWwmvoPM,고추장 약,2,,,
oUvPWwmvoPM,후춧가루,,,,약간
oUvPWwmvoPM,순대,1,,,
oUvPWwmvoPM,양배추 약,4,cup,800,
oUvPWwmvoPM,양파 약,1,,,
oUvPWwmvoPM,대파 약,1,,,
oUvPWwmvoPM,들깻가루 약,3,tbsp,45,
oUvPWwmvoPM,깻잎 장,10,,,
oUvPWwmvoPM,식용유 약,3,tbsp,45,
oUvPWwmvoPM,청양고추,2,piece,2,
oUvPWwmvoPM,양념장 전량,,,,
JzyYs3lV2Gs,콩물,,,,
JzyYs3lV2Gs,정수 물 약 과,1,,,
JzyYs3lV2Gs,두부,1,,,
JzyYs3lV2Gs,땅콩버터 약,1,tbsp,15,
JzyYs3lV2Gs,통깨 약 와,2,,,
JzyYs3lV2Gs,황설탕 약,1,tbsp,15,
JzyYs3lV2Gs,꽃소금,1,,,
JzyYs3lV2Gs,콩국수,,,,
JzyYs3lV2Gs,소면,100,g,100,
JzyYs3lV2Gs,오이채,10,g,10,
JzyYs3lV2Gs,방울토마토,1,,,
JzyYs3lV2Gs,콩물 전량,,,,
JzyYs3lV2Gs,각 얼음,,,,약간
FdL13qXf4MA,물 약,11,cup,2200,
FdL13qXf4MA,닭가슴살 팩,1,,,
FdL13qXf4MA,대파 대,3,,,
FdL13qXf4MA,느타리버섯,2,cup,400,
FdL13qXf4MA,양파 약,1,,,
FdL13qXf4MA,숙주,1,cup,200,
FdL13qXf4MA,부추 약,2,,,
FdL13qXf4MA,국간장,1,,,
FdL13qXf4MA,굵은 고춧가루 약,1,,,
FdL13qXf4MA,간 마늘,1,tbsp,15,
FdL13qXf4MA,참기름,2,tbsp,30,
FdL13qXf4MA,식용유,1,tbsp,15,
FdL13qXf4MA,꽃소금,2,,,
FdL13qXf4MA,달걀,1,piece,1,
FdL13qXf4MA,후추가루,,,,약간
FdL13qXf4MA,간 생강,,,,약간
3gQwydGHIG8,물 약 와,2,,,
3gQwydGHIG8,감자,2,piece,2,
3gQwydGHIG8,양파,1,,,
3gQwydGHIG8,진간장 약,2,,,
3gQwydGHIG8,물엿 약,1,,,
3gQwydGHIG8,소고기,2,,,
3gQwydGHIG8,황설탕 약,4,tbsp,60,
3gQwydGHIG8,꽈리고추 약,4,piece,4,
3gQwydGHIG8,간마늘,1,,,
fVKaR66n9B4,사골국물 팩,3,,,
fVKaR66n9B4,두부 팩,1,,,
fVKaR66n9B4,북어채,2,cup,400,
fVKaR66n9B4,대파 약,1,,,
fVKaR66n9B4,간 마늘,1,tbsp,15,
fVKaR66n9B4,참기름 약 와,2,,,
fVKaR66n9B4,새우젓 약,1,,,
fVKaR66n9B4,달걀,1,piece,1,
fVKaR66n9B4,후춧가루,,,,약간
JxWbJX-UNwY,돼지고기 밑간,,,,
JxWbJX-UNwY,돼지고기 뒷다리살 덩어리,1,,,
JxWbJX-UNwY,맛소금 약,1,,,
JxWbJX-UNwY,후춧가루,,,,약간
JxWbJX-UNwY,식용유,3,tbsp,45,
JxWbJX-UNwY,돼지고기뒷다리살스테이크,,,,
JxWbJX-UNwY,밑간 한 돼지고기 전량,,,,
JxWbJX-UNwY,새송이버섯,1,piece,1,
JxWbJX-UNwY,양파 약,1,,,
JxWbJX-UNwY,마늘,6,piece,6,
JxWbJX-UNwY,정수물,2,,,
JxWbJX-UNwY,케첩,3,tbsp,45,
JxWbJX-UNwY,식용유,4,tbsp,60,
JxWbJX-UNwY,황설탕,2,tbsp,30,
JxWbJX-UNwY,버터 약,2,tbsp,30,
JxWbJX-UNwY,진간장,2,tbsp,30,
JxWbJX-UNwY,통후춧가루,,,,약간
JxWbJX-UNwY,파슬리가루,,,,약간
JxWbJX-UNwY,달걀프라이,,,,
