recipe_id,title,step_no,content
kj2ZupQ7fts,[Sub] 스팸+달걀+김치+마요네즈=끝!,4,팬에 식용유를 두르고 스크램블을 만들어 밥 가장자리에 둘러서 올려준다.
kj2ZupQ7fts,[Sub] 스팸+달걀+김치+마요네즈=끝!,5,팬에 식용유를 조금만 두르고 스팸을 볶아 스크램블 안에 올려준다.
kj2ZupQ7fts,[Sub] 스팸+달걀+김치+마요네즈=끝!,6,"팬에 남아있는 기름에 김치를 설탕, 진간장을 살짝 넣어 볶아 스팸 위에 올려준다."
kj2ZupQ7fts,[Sub] 스팸+달걀+김치+마요네즈=끝!,7,"마요네즈를 뿌려주고, 쪽파를 올려 완성한다."
kpeQCq4mIXs,진짜 가지가지 합니다.,1,* 가지 밥 만드는 법
kpeQCq4mIXs,진짜 가지가지 합니다.,2,쌀은 깨끗하게 씻어 15분 정도 불린다.
kpeQCq4mIXs,진짜 가지가지 합니다.,3,가지는 길게 반 잘라 두께 0.5cm 반달 모양으로 썬다.
kpeQCq4mIXs,진짜 가지가지 합니다.,4,(가지 모양을 자유롭게 썰어도 무관하다.)
kpeQCq4mIXs,진짜 가지가지 합니다.,5,대파는 송송 썬다.
kpeQCq4mIXs,진짜 가지가지 합니다.,6,넓은 팬에 대파와 식용유를 넣고 수분이 날아갈 때까지 볶아 파 기름을 낸다.
kpeQCq4mIXs,진짜 가지가지 합니다.,7,진간장을 코팅 팬 가장자리에 빙 둘러 넣는다.
kpeQCq4mIXs,진짜 가지가지 합니다.,8,가지를 넣고 숨이 죽을 때까지 저어가며 볶는다.
kpeQCq4mIXs,진짜 가지가지 합니다.,9,불린 쌀을 전기 압력밥솥에 넣고 물 양을 맞춘다.
kpeQCq4mIXs,진짜 가지가지 합니다.,10,(가지에서 물이 나오므로 평상시 밥물 양보다 적게 잡는다.)
kpeQCq4mIXs,진짜 가지가지 합니다.,11,쌀 위에 가지를 올리고 취사를 누른다.
kpeQCq4mIXs,진짜 가지가지 합니다.,13,(기호에 맞게 달걀 프라이를 올려준다.)
kpeQCq4mIXs,진짜 가지가지 합니다.,14,* 양념장 만드는 법
kpeQCq4mIXs,진짜 가지가지 합니다.,15,"대파, 청양고추는 길게 반 갈라, 부추는 잘게 송송 썬다."
kpeQCq4mIXs,진짜 가지가지 합니다.,16,"대파, 청양고추, 부추, 간 마늘, 진간장, 황설탕, 굵은 고춧가루, 깨소금, 참기름을 넣고 양념장을 만든다."
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',1,* 닭 육수 만드는 법
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',2,칼이나 가위를 이용하여 닭의 배를 갈라 펼친다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',3,내장과 불순물 등은 손가락으로 밀어내듯이 빼내서 씻어 준비한다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',4,대파는 큼직하게 썰고 양파는 껍질째 준비한다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',5,"큰 냄비에 물, 닭, 양파, 대파를 넣고 불에 올린 후 대략 30분 정도 삶는다."
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',6,30분 정도 삶은 후 닭 발목의 살이 올라가고 뼈가 보이면 집게를 이용해 가슴살과 발목의 살을 찢어 익었는지 확인한다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',7,닭이 익으면 닭은 건져내고 육수는 30분 정도 더 끓여 준다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',8,(닭이 크거나 토종닭이면 삶는 시간을 늘려준다.)
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',9,* 닭곰탕 만드는 법
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',10,삶은 닭고기는 살을 발라 먹기 좋은 크기로 찢는다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',11,닭 육수에 살 바른 닭 뼈를 넣고 불을 켜고 꽃소금을 넣고 다시 한번 팔팔 끓인다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',12,대파는 0.3cm 두께로 송송 썬다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',13,뚝배기에 밥을 넣어 준다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',14,밥 위에 발라놓은 닭고기 살을 올린다.
kzYgtXDcGQ4,뽀오얀 국물이 제대로~ 더위 나기 보양식 '닭곰탕',15,"체를 준비한 후 걸러서 육수를 붓고 대파, 후춧가루를 뿌려 완성한다."
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,1,"물, 식초, 황설탕, 진간장, 라면 스프를 넣고 섞어 냉라면 소스를 만들어 준비한다."
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,2,"오이, 단무지는 가늘게 채 썰어 준비한다."
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,3,청양고추는 반으로 갈라 잘게 썰고 쪽파는 송송 썰어준다.
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,4,게맛살을 잘게 찢는다
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,5,"끓는 물에 면, 건더기 스프를 넣고 삶아낸 뒤 얼음 물에 헹구어 준비한다."
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,6,그릇에 삶아낸 면과 건더기 스프를 담고 냉 라면 소스를 부어준다.
lD53g8VjQnU,'냉라면' 더욱 맛있게 먹는 방법 ㅣ 백종원의 쿠킹로그,7,"오이, 게살, 단무지, 청양고추, 쪽파를 올려 완성한다."
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,1,신김치는 가위를 이용하여 잘게 잘라 준비한다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,2,"대파, 청양고추는 두께 0.3cm로 송송 썰고 양파는 사방 0.5cm 정도로 잘게 썰어 준비한다."
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,3,"냄비에 다진 돼지고기, 식용유, 참기름을 넣고 강불에 볶는다."
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,4,*돼지고기는 살코기와 지방을 7:3 비율로 섞어 사용하면 맛이 좋다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,6,고추기름이 나오면 새우젓을 넣고 볶는다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,7,"새우젓과 신김치가 기름에 볶아지면 물, 양파, 간마늘을 넣고 강불에 끓인다."
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,8,"바글바글 끓어 모든 재료가 익으면 콩비지를 넣고 중불로 줄여 잘 섞은 후 대파, 청양고추, 국간장을 넣어 끓인다."
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,9,*콩비지를 제외한 재료와 콩비지 비율은 1:0.5 정도가 적당하다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,10,*콩비지를 제외한 재료와 콩비지의 양을 1:1 비율로 넣을 경우 기호에 맞게 물양과 간을 추가한다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,11,*국간장 대신 액젓 또는 소금을 사용하여 간을 맞춰도 좋다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,12,콩비지찌개가 끓어 오르면 뚝배기에 옮겨 담아 다시 한번 끓여 완성한다.
lDr6lNjUZ8w,비지찌개! 이렇게 고소하면 반칙인데요?,13,*뚝배기가 없다면 국그릇에 바로 담아도 좋다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,1,당면은 미리 물에 불려 준비한다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,2,대파를 반 갈라 4~5cm 길이로 잘라준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,3,소고기를 먹기 좋은 크기로 잘라준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,4,냄비에 식용유와 참기름을 두르고 소고기를 넣고 볶아준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,5,소고기가 적당히 익었을 때 대파를 넣고 볶아준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,6,"숨이 죽을 정도로 대파가 볶아지면 국간장, 멸치 액젓을 넣고 볶아준다."
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,7,물과 다시마를 넣고 끓여준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,8,(충분히 우러난 다시마는 기호에 맞게 채 썰어 넣어준다.)
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,9,"간 마늘을 넣어주고, 간은 꽃소금을 넣어 맞춰 오래 끓여준다."
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,10,불린 당면을 따로 끓는 물에 익혀준다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,11,그릇에 당면과 파개장을 담아 후춧가루 뿌려 완성한다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,12,[매운 양념장 만드는 법]
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,13,청양고추는 잘게 썰어 준비한다.
lH360TWUjSU,[ENG] Make some '파개장'! Real 맛있어요. 대파농가 Cheer up!,14,"볼에 굵은 고춧가루, 고운 고춧가루, 물, 국간장, 간 마늘, 다진 청양고추를 섞어준다."
lqCzPHUu-3E,라면땅 제일 쉽게 해먹는 방법. ○○○○에 찍어드세요!,1,라면은 4등분으로 쪼개어 레인지용 그릇에 담는다.
lqCzPHUu-3E,라면땅 제일 쉽게 해먹는 방법. ○○○○에 찍어드세요!,2,전자레인지에 넣고 중간중간 확인해가며 2분 30초 정도 돌린다.
lqCzPHUu-3E,라면땅 제일 쉽게 해먹는 방법. ○○○○에 찍어드세요!,3,그릇에 담고 설탕을 뿌려 섞어준다.
lqCzPHUu-3E,라면땅 제일 쉽게 해먹는 방법. ○○○○에 찍어드세요!,4,기호에 맞게 초고추장에 찍어 먹는다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,1,갈치는 흐르는 물에 세척하고 칼이나 가위를 이용하여 지느러미를 잘라 준비한다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,2,*갈치에서 비린내가 나는 경우 끓는 물에 살짝 데쳐 찬물에 헹궈 사용한다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,3,무는 두께 0.5cm 반달모양으로 편썰어 준비한다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,4,*생선의 두께에 따라 무의 두께도 조정해준다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,5,*무 대신 시래기 또는 감자를 사용해도 좋다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,6,"청양고추, 대파는 두께 0.4cm로 어슷 썰거나 송송 썰어 준비한다."
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,7,"깊은 볼에 국간장, 물엿, 황설탕, 맛술, 간 마늘, 고추장, 굵은 고춧가루를 넣고 계량해 둔 물을 약간 넣어 골고루 섞는다."
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,8,*맛술이 없을 경우 소주로 대체하여도 좋다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,9,*간 생강이 있다면 간 마늘 양의 1/5~1/10정도를 넣어주면 더욱 맛이 좋아진다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,10,*생선에서 비린내가 나는 경우 된장을 약간 넣어주면 비린내를 잡을 수 있다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,11,"납작한 냄비에 무를 한 장 씩 깔아준 후 그 위에 갈치를 올리고 대파, 청양고추를 골고루 올린다."
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,12,만들어 둔 양념장과 남은 물을 모두 붓고 강불에 올린다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,13,*생선이 국물에 잠기지 않을 경우 계속해서 국물을 끼얹어가며 끓인다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,14,국물이 끓어오르면 꽃소금으로 간을 한 후 약 13~15분 졸인다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,15,*조미료를 사용할 경우 이 때 넣는다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,16,*생선이 두꺼울 경우 중불로 줄여 졸인다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,17,*바닥에 있는 재료가 바닥에 눌어 붙어 탈 수 있으니 중간에 냄비를 살짝 흔들어 떼어낸다.
mZ2C8gEw8Vk,제가 좋아하는 갈치조림은요...,18,국물이 자작하게 졸아들면 불을 끄고 완성한다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),1,*튜나샐러드
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),2,"양파, 치킨무는 사방 0.5cm 정도로 잘게 다져 깊은 볼에 담아 준비한다."
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),4,"재료를 담아 둔 볼에 꽃소금, 황설탕, 마요네즈, 후춧가루를 넣고 잘 섞어 튜나샐러드를 만든다."
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),5,*튜나멜트토스트
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),6,2장의 식빵에 각각 슬라이스체다치즈 2장 씩을 빵 크기에 맞춰 올린다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),7,치즈를 올린 식빵 1장에 튜나샐러드 1/2양을 전체적으로 펼쳐 올린다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),8,또 다른 식빵 1장을 샐러드 위에 덮는다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),9,프라이팬에 버터 절반을 두르고 중불에 녹인다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),10,버터가 완전히 녹으면 샌드위치를 올린 후 프라이팬을 닦듯이 돌려가며 한쪽 면을 굽는다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),11,* 빵에 색이 나기 시작하면 약 불로 줄여 굽는다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),12,샌드위치를 잠시 빼두고 남은 버터 절반을 프라이팬에 올려 녹인다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),13,샌드위치의 굽지 않은 면을 바닥으로 가도록 올리고 살살 눌러가며 굽는다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),14,양쪽 면이 갈색이 나도록 구워지고 치즈가 녹으면 샌드위치를 도마로 옮긴다.
mjLPNh11_xs,'참치마요' 만들어서 고급진 토스트까지! (준비물:남은 치킨무),15,샌드위치를 먹기 좋은 크기로 자른 후 그릇에 옮겨 담아 완성한다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',1,"얇은 사각어묵은 길게 2등분 후 두께 2cm로 얇게 썰고, 봉어묵은 1cm정도 두께로 어슷 썰어 준비한다."
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',2,양파는 가로로 반 갈라 2cm정도 두께로 자른다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',3,"대파, 청양고추는 0.3cm두께로 송송 썬다."
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',4,감자는 십자모양으로 4등분 한 후 0.3cm 두께로 편 썬다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',5,"깊은 프라이팬에 어묵, 양파, 대파, 청양고추, 감자, 식용유, 간 마늘을 넣고 강 불에 올린다."
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',6,"지글지글 소리가 나기 시작하면 전체적으로 섞일 때 까지 볶은 후 물, 진간장, 황설탕을 넣고 졸인다."
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',8,어묵의 종류나 불 세기에 따라 물양을 조절한다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',9,어묵에 양념장이 배이면 고운 고춧가루를 넣고 섞는다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',10,국물이 완전히 졸아 들고 윤기가 나면 참기름을 넣고 섞는다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',11,통깨를 뿌린 후 접시에 옮겨 담아 완성한다.
mo8ogr40m4o,다 때려넣으면 끝~ 제일 쉬운 '어묵볶음',12,그릇에 담고 나서 통깨를 한번 더 뿌려줘도 좋다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),1,달걀 실험실!
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),2,시간대별로 달걀을 삶아보았습니다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),3,팀원 여러분들이 좋아하는 달걀은 몇 분 정도인가요?
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),4,냄비에 달걀과 달걀이 잠길 정도의 찬물을 넣어준다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),5,식초와 꽃소금을 넣고 강불로 끓인다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),6,물이 끓으면 중불로 줄인다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),7,원하는 익힘 정도에 맞춰 삶은 후 찬물에 식힌다.
nAfB4wPN0f4,'시간대별 계란 삶기' (여러분의 취향은 몇 분?),8,흐르는 물에 껍질을 제거하여 완성한다.
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",1,"양파는 다지듯이 잘게 썰고, 대파와 청양고추는 반 갈라 잘게 썬다."
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",2,"뚝배기에 식용유를 두르고 썰어놓은 양파, 대파, 청양고추를 넣고 볶아준다."
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",3,(기호에 맞게 식용유 양을 늘려도 된다.)
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",4,"국멸치의 머리, 가시, 내장을 제거하고 손으로 잘게 찢는다."
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",5,양파가 투명하게 볶아지면 된장을 넣고 볶는다.
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",6,된장이 기름에 충분히 볶아지면 쌀뜨물을 조금씩 나눠 넣는다.
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",7,걸쭉한 느낌이 나면 손질한 국멸치를 넣고 잘 젓는다.
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",8,"불을 줄여 준 후, 끓는 강된장에 황설탕, 간 마늘, 굵은 고춧가루를 넣고 섞는다."
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",9,뚝배기 벽 쪽으로 긁어주면서 강된장을 취향에 맞게 졸여 완성한다.
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",10,"완성된 강된장을 상추쌈, 맨밥에 비벼 먹기,"
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",11,"삶은 콩나물과 비벼 먹기, 무생채와 비벼 먹기,"
nFCahVPrnD0,"시골에서 먹는 강된장! 밥에 비벼 먹으면 끝이에요! Good Old Country Food, Gangdoenjang! Just Mix It With Rice!",12,무생채와 채 썬 상추에 참기름을 넣고 비벼 먹는다.
nPRKSxlh0rQ,"나 이불킥하게 만든 정지선 씨, 이리 와봐유!",1,제게 평생 가는 짤을 선물해 준 분이죠...
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,1,"가지는 꼭지 부분을 잘라낸 후 길이6~7cm, 두께1cm 정도로 길게 어슷 썰어 준비한다."
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,2,* 가지의 길이는 기호에 따라 짧게 썰어도 좋다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,3,* 가지는 구우면 두께가 얇아지니 도톰하게 썰어주는게 좋다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,4,청양고추와 대파 는 반 갈라 두께0.3cm로 송송 썰어 준비한다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,5,* 청양고추 대신 꽈리고추를 사용 하거나 생략해도 좋다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,6,"깊은 그릇에 준비해둔 청양고추, 대파, 된장, 설탕, 맛술, 진간장, 정수물을 넣고 섞어 덮밥양념을 준비한다."
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,7,* 맛술은 시큼한 냄새가 나지 않는 제품으로 사용한다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,8,* 간생강이 있다면 기호에 맞게 사용해도 좋다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,9,프라이팬에 식용유를 두르고 강 불에 예열한다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,10,프라이팬이 달궈지면 준비해둔 가지를 넣고 중 불에서 앞 뒤로 노릇하게 굽는다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,11,* 이때 기호에 맞게 후추가루를 뿌려 굽는다
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,12,덮밥양념장을 가지 위에 골고루 뿌려 중불에서 30초 정도 자작하게 조려준 후 불을 끄고 잔열에서 한번씩 뒤집어 마무리한다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,13,* 가지는 흡수력이 좋으니 양념장을 한쪽에 붓지 않고 골고루 뿌려 가지에 스며들게 해야한다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,14,깊은 그릇에 밥을 담고 그 위에 가지조림을 넓게 펴 담는다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,15,* 가지 구울 때 후추를 사용하지 않았다면 이때 뿌려줘도 좋다.
nQaR6cwSmQk,가지 하나로 만들어 먹는 가지구이덮밥! 5분이면 끝납니다.,16,통깨를 뿌려 완성한다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,1,깊은 볼에 한입 크기로 자른 소고기를 넣고 잘 풀어서 준비한다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,2,"소고기에 황설탕, 물엿, 간 마늘을 넣고 골고루 버무려 약 10~20분 정도 재운다."
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,3,Tip: 설탕의 분자가 다른 양념류보다 크기 때문에 가장 먼저 넣어서 단맛을 배게 한다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,4,표고버섯은 기둥을 제거하고 두께 0.3cm 정도로 얇게 썬다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,5,"대파, 홍고추는 두께 0.5cm 정도로 어슷썰어 준비한다."
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,6,양파는 꼭지를 제거하고 두께 0.5cm 정도로 채썰어 준비한다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,7,"재워둔 소고기에 진간장을 넣고 고기가 부서지지 않도록 조심히 섞어준 후 양파, 대파, 홍고추, 표고버섯을 넣어 섞는다."
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,8,"채소 위에 후춧가루, 참기름을 넣고 섞는다."
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,9,Tip: 다음날 사용한다면 대파만 넣어서 냉장 보관하여 사용 당일 나머지 채소를 넣어 조리한다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,10,팬을 강 불에 올려 예열하고 소불고기를 올려 재료를 집게나 젓가락으로 잘 풀어주면서 볶는다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,11,Tip: 기호에 따라 MSG 1/4큰술 정도를 넣어 볶는다.
nVzwOOJLt24,양념 4개면 '소불고기' 끝!,12,완전히 익은 소불고기를 접시에 담고 통깨를 뿌려 완성한다.
nj-DjQFEZb0,"밖에서 사먹는 순두부찌개 맛을 집에서!! Sundubu Jjigae!, No Need to Make a Sauce Separately!",1,"양파는 칼집을 넣어 잘게 썰고, 쪽파, 청양고추는 송송 썬다."
nj-DjQFEZb0,"밖에서 사먹는 순두부찌개 맛을 집에서!! Sundubu Jjigae!, No Need to Make a Sauce Separately!",2,대파는 반으로 갈라 잘게 썬다.
nj-DjQFEZb0,"밖에서 사먹는 순두부찌개 맛을 집에서!! Sundubu Jjigae!, No Need to Make a Sauce Separately!",3,바지락은 소금물에 해감하여 준비한다.
nj-DjQFEZb0,"밖에서 사먹는 순두부찌개 맛을 집에서!! Sundubu Jjigae!, No Need to Make a Sauce Separately!",4,"냄비에 참기름을 두르고 대파, 양파, 간 돼지고기를 넣어 중불에서 볶는다."
